SERIE,NVONRO,NSEGRUP,NSE,SEXO,GEDAD,EDAD,NIVEDU,P10A,P10B,P10C,P11A,P11B,P11C,P12A,P12B,P12C,P12D,P12E,P12F,P12G,P12H,P13A,P13B,P13C,P13D,P13E,P13F,P13G,P13H,index_O,index_B
2016,20160074,AB,2,Hombre,3,70,SecundariaCompleta,4,4,4,3,3,3,0,0,0,0,0,0,0,0,2,2,2,2,2,1,1,1,0,0
2016,20160075,AB,2,Mujer,1,22,Superior universitaria incompleta,3,4,4,3,3,3,1,1,1,1,0,1,0,1,2,2,2,2,2,1,1,1,6,1
2016,20160076,C,3,Mujer,1,23,SecundariaCompleta,3,3,3,2,3,3,0,1,1,0,0,0,0,0,1,2,2,1,1,1,1,1,2,1
2016,20160077,C,3,Hombre,2,40,SecundariaCompleta,4,4,4,3,3,3,0,0,0,0,0,0,0,0,2,2,2,2,2,1,1,1,0,0
2016,20160078,DE,4,Mujer,3,69,SecundariaIncompleta,3,3,3,2,3,3,0,0,0,0,0,0,0,0,1,2,2,1,1,1,1,1,0,0
2016,20160079,AB,2,Hombre,1,27,Superior universitaria incompleta,1,1,1,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,1,1,1,1,0,0
2016,20160080,C,3,Hombre,1,25,SecundariaCompleta,3,4,4,3,2,2,0,0,0,0,0,0,0,0,2,1,2,1,1,1,1,1,0,0
2016,20160081,C,3,Hombre,2,32,Superior universitaria completa,2,4,4,2,3,3,0,0,0,0,0,0,0,1,2,2,2,2,2,1,1,1,1,1
2016,20160082,C,3,Mujer,1,27,SecundariaIncompleta,3,3,3,2,2,3,0,1,1,0,0,0,0,0,2,2,2,1,1,1,1,1,2,1
2016,20160083,C,3,Hombre,2,36,SecundariaCompleta,1,1,1,3,3,3,0,0,0,0,0,0,0,0,2,2,2,2,2,1,1,1,0,0
2016,20160084,C,3,Hombre,2,37,Primaria,2,3,3,2,3,3,0,0,0,0,0,0,0,0,2,2,1,1,1,1,1,1,0,0
2016,20160085,C,3,Mujer,3,48,Superiortecnica completa,1,1,1,3,3,3,1,1,1,0,0,0,0,1,2,2,2,2,2,1,2,1,4,1
2016,20160086,C,3,Hombre,1,23,Superior universitaria incompleta,2,2,3,2,3,3,0,0,0,0,0,0,0,0,2,2,2,2,1,1,1,1,0,0
2016,20160087,DE,5,Mujer,3,51,Primaria,1,1,1,3,3,3,0,0,0,0,0,1,0,1,1,1,2,2,1,1,1,1,2,1
2016,20160088,AB,2,Mujer,1,18,Superior universitaria incompleta,3,3,4,3,3,3,1,1,1,0,0,0,0,1,2,2,2,1,1,1,1,1,4,1
2016,20160089,DE,4,Mujer,2,33,SecundariaIncompleta,3,4,4,3,3,2,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1
2016,20160090,C,3,Hombre,3,64,SecundariaCompleta,3,3,4,2,2,3,0,0,0,0,0,0,0,0,1,1,2,1,1,1,1,1,0,0
2016,20160091,AB,2,Hombre,2,39,Superiortecnica completa,3,3,4,3,3,3,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1
2016,20160092,C,3,Mujer,3,57,Superiortecnica completa,4,4,4,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2016,20160093,AB,2,Hombre,1,24,SuperiorTecnicaincompleta,3,3,4,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2016,20160094,AB,2,Mujer,3,46,Superior universitaria incompleta,3,3,3,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2016,20160095,C,3,Mujer,1,26,Superiortecnica completa,3,4,4,3,3,3,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,3,1
2016,20160096,AB,2,Hombre,2,35,Superiortecnica completa,3,4,4,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2016,20160097,DE,4,Mujer,2,32,SecundariaCompleta,3,4,4,3,3,3,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,2,1
2016,20160098,C,3,Mujer,3,47,SecundariaCompleta,3,4,4,3,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2016,20160099,DE,4,Hombre,1,21,SecundariaIncompleta,3,4,4,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2016,20160100,C,3,Hombre,1,23,Superior universitaria incompleta,3,4,4,3,3,3,1,0,0,1,0,0,0,0,2,2,2,1,1,1,1,1,2,1
2016,20160101,C,3,Hombre,2,41,SecundariaCompleta,4,4,4,3,3,3,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1,0,0
2016,20160102,DE,4,Mujer,1,24,SecundariaCompleta,3,4,3,3,3,3,1,1,0,1,1,0,0,0,1,2,2,1,1,1,1,1,4,1
2016,20160103,C,3,Mujer,1,25,Superiortecnica completa,3,4,4,3,3,3,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,4,1
2016,20160104,DE,4,Hombre,3,58,Primaria,3,4,3,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2016,20160105,C,3,Hombre,1,23,SuperiorTecnicaincompleta,3,4,4,2,2,2,1,0,0,0,1,0,0,0,2,1,1,1,1,1,1,1,2,1
2016,20160106,DE,4,Hombre,1,29,Superior universitaria incompleta,2,3,3,3,3,3,0,0,0,0,0,0,0,0,2,2,2,2,1,1,1,1,0,0
2016,20160107,DE,4,Hombre,2,30,Superiortecnica completa,4,4,4,2,3,3,0,0,0,0,0,0,0,0,2,2,2,2,1,1,1,1,0,0
2016,20160108,DE,4,Mujer,2,36,Primaria,3,4,4,2,2,2,0,1,1,0,0,0,0,0,2,2,2,1,1,1,1,1,2,1
2016,20160109,DE,5,Mujer,3,45,SecundariaCompleta,4,4,4,3,3,3,0,0,0,0,0,0,0,0,2,2,2,2,2,1,1,1,0,0
2016,20160110,DE,4,Mujer,2,44,SecundariaIncompleta,3,4,4,3,2,2,0,0,1,0,0,0,0,0,2,2,2,1,1,1,1,1,1,1
2016,20160111,DE,4,Mujer,1,18,Superior universitaria incompleta,4,4,4,3,3,3,1,1,1,1,1,0,0,0,1,2,1,1,1,1,1,1,5,1
2016,20160112,DE,4,Hombre,3,45,SuperiorTecnicaincompleta,4,4,4,3,3,3,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,0,0
2016,20160113,DE,4,Mujer,2,42,SecundariaCompleta,3,3,4,3,3,3,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,4,1
2016,20160114,DE,4,Mujer,1,20,Superior universitaria incompleta,3,4,4,3,3,3,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,6,1
2016,20160115,DE,4,Hombre,2,35,SecundariaCompleta,3,3,3,3,2,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2016,20160116,DE,4,Hombre,1,23,SecundariaCompleta,4,4,4,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2016,20160117,DE,4,Hombre,3,50,Primaria,2,3,3,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2016,20160118,C,3,Mujer,2,30,SecundariaCompleta,3,4,4,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2016,20160119,C,3,Hombre,3,56,SecundariaCompleta,3,4,4,2,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2016,20160120,C,3,Mujer,3,60,Primaria,3,3,4,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2016,20160121,AB,2,Mujer,3,65,SecundariaCompleta,3,3,3,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2016,20160122,C,3,Hombre,2,35,Superior universitaria completa,3,3,3,3,3,3,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,0,0
2016,20160123,C,3,Mujer,2,34,SuperiorTecnicaincompleta,2,3,3,3,3,3,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,2,1
2016,20160124,C,3,Hombre,3,50,Superiortecnica completa,3,3,3,3,3,3,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,0,0
2016,20160125,AB,2,Hombre,1,24,Superior universitaria completa,2,3,2,3,2,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2016,20160126,C,3,Hombre,1,19,SuperiorTecnicaincompleta,2,3,3,2,3,3,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,0,0
2016,20160127,AB,2,Mujer,1,22,Superiortecnica completa,3,3,4,3,3,3,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,4,1
2016,20160128,C,3,Mujer,1,21,SecundariaCompleta,3,3,4,2,3,3,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,4,1
2016,20160129,C,3,Mujer,2,39,SecundariaIncompleta,3,3,4,3,3,3,1,1,1,1,0,0,0,0,2,2,2,1,1,1,1,1,4,1
2016,20160130,C,3,Hombre,3,47,SecundariaCompleta,3,4,4,3,3,3,0,0,0,0,0,0,0,0,2,2,2,2,1,1,1,1,0,0
2016,20160131,C,3,Hombre,3,70,SecundariaCompleta,3,4,4,2,3,3,0,0,0,0,0,0,0,0,2,2,2,2,1,1,1,1,0,0
2016,20160132,C,3,Hombre,1,19,SecundariaCompleta,2,3,3,3,3,3,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,2,0,0
2016,20160133,C,3,Mujer,2,44,SecundariaCompleta,3,3,4,2,2,3,0,1,0,0,0,0,0,0,2,2,2,1,1,1,1,1,1,1
2016,20160134,C,3,Mujer,1,19,SuperiorTecnicaincompleta,3,3,4,3,3,3,0,0,0,0,0,0,0,0,2,2,2,2,1,1,1,1,0,0
2016,20160135,C,3,Mujer,1,22,SecundariaIncompleta,3,3,3,2,3,3,1,1,0,0,1,0,0,1,2,2,2,2,1,1,1,1,4,1
2016,20160136,C,3,Hombre,2,39,SecundariaCompleta,3,3,3,2,3,3,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,0,0
2016,20160137,DE,4,Mujer,2,39,Superiortecnica completa,3,3,3,2,3,3,0,0,0,0,0,0,0,0,2,2,1,1,1,1,1,1,0,0
2016,20160138,DE,4,Hombre,2,34,SecundariaCompleta,3,4,4,3,3,3,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,0,0
2016,20160139,C,3,Hombre,2,39,Superior universitaria completa,4,4,4,3,3,3,0,0,0,0,0,0,0,0,98,98,1,1,1,1,1,1,0,0
2016,20160140,C,3,Mujer,1,24,SuperiorTecnicaincompleta,3,4,4,3,3,3,0,1,0,0,0,0,0,0,1,2,1,1,1,1,1,1,1,1
2016,20160141,DE,4,Hombre,3,55,SecundariaCompleta,3,4,4,3,3,3,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,0,0
2016,20160142,DE,5,Mujer,1,26,Superiortecnica completa,3,4,4,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2016,20160143,DE,5,Mujer,3,46,Ninguna,3,4,4,3,3,3,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1
2016,20160144,C,3,Hombre,3,56,Superiortecnica completa,3,4,4,3,3,3,0,0,0,0,0,0,0,0,1,2,1,1,2,1,1,1,0,0
2016,20160145,C,3,Hombre,1,27,Superiortecnica completa,2,3,4,2,2,3,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,0,0
2016,20160146,DE,4,Mujer,1,20,SecundariaCompleta,3,3,4,2,3,3,0,1,1,0,0,0,0,0,1,2,2,1,1,1,1,1,2,1
2016,20160147,C,3,Hombre,3,51,SecundariaCompleta,3,3,4,3,3,3,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,0,0
2016,20160148,C,3,Mujer,1,18,SecundariaCompleta,2,3,4,2,2,3,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,3,1
2016,20160149,C,3,Hombre,3,80,SecundariaCompleta,2,3,3,2,3,3,0,0,0,0,0,0,0,0,2,2,2,2,1,1,1,1,0,0
2016,20160150,C,3,Hombre,2,40,SecundariaCompleta,3,3,3,2,2,3,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,0,0
2016,20160151,C,3,Mujer,1,29,SecundariaCompleta,3,3,3,2,2,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2016,20160152,C,3,Mujer,2,34,SecundariaCompleta,3,3,3,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2016,20160153,AB,2,Hombre,3,49,Postgrado,3,3,3,2,3,98,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2016,20160154,AB,2,Mujer,1,28,Superior universitaria completa,4,4,4,3,2,2,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,2,1
2016,20160155,DE,4,Mujer,3,79,Primaria,2,3,4,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2016,20160156,C,3,Mujer,3,75,SecundariaCompleta,3,3,4,2,3,3,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,0,0
2016,20160157,AB,2,Hombre,3,59,Superior universitaria completa,3,3,4,3,3,3,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,0,0
2016,20160158,C,3,Hombre,1,27,SecundariaCompleta,2,3,4,3,3,3,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
2016,20160159,AB,2,Mujer,2,35,Superior universitaria completa,3,3,4,3,3,3,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
2016,20160160,AB,2,Hombre,2,38,Superior universitaria incompleta,3,3,4,2,2,2,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1,0,0
2016,20160161,C,3,Hombre,2,38,Superiortecnica completa,2,3,4,3,3,3,0,0,0,0,0,0,0,0,1,2,1,1,1,1,1,1,0,0
2016,20160162,DE,4,Hombre,2,40,SecundariaCompleta,2,2,4,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2016,20160163,DE,4,Mujer,3,50,SecundariaCompleta,3,4,4,3,3,3,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
2016,20160164,C,3,Mujer,2,35,Superiortecnica completa,3,4,4,2,2,3,1,1,1,1,1,1,0,1,1,1,2,1,1,1,1,1,7,1
2016,20160165,C,3,Mujer,1,29,Superiortecnica completa,3,4,4,3,3,3,1,1,1,1,1,0,0,0,1,2,2,1,1,1,1,1,5,1
2016,20160166,DE,4,Hombre,1,21,Superiortecnica completa,3,3,3,3,3,3,1,1,0,0,0,0,0,0,2,2,2,2,1,1,1,1,2,1
2016,20160167,C,3,Mujer,3,50,Superiortecnica completa,3,3,3,3,3,3,1,0,0,0,1,1,0,1,1,2,1,1,1,1,1,1,4,1
2016,20160168,C,3,Mujer,3,62,Superiortecnica completa,3,3,4,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2016,20160169,AB,2,Mujer,3,69,Superior universitaria completa,4,4,4,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2016,20160170,AB,2,Mujer,3,76,Superior universitaria completa,3,3,4,3,3,3,0,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,0,0
2016,20160171,AB,1,Hombre,3,70,Superior universitaria completa,4,4,4,3,3,3,0,0,0,0,0,0,0,0,1,2,2,1,1,1,1,1,0,0
2016,20160172,AB,2,Mujer,3,63,Superiortecnica completa,4,4,4,3,3,3,0,0,0,0,0,0,0,0,2,2,1,1,1,1,1,1,0,0
2016,20160173,AB,2,Mujer,1,25,Superior universitaria completa,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,1
2016,20160174,AB,2,Hombre,2,36,Superior universitaria completa,4,4,4,3,3,3,0,0,0,0,0,0,0,0,2,2,1,1,1,1,1,1,0,0
2016,20160175,AB,2,Hombre,2,42,Superior universitaria completa,3,3,3,3,3,3,1,1,1,1,0,0,0,0,2,2,2,2,2,2,2,2,4,1
2016,20160176,AB,1,Hombre,1,26,Superior universitaria completa,4,4,4,3,3,3,0,0,0,0,0,0,0,0,2,2,1,1,1,1,1,1,0,0
2016,20160177,AB,1,Hombre,1,28,Superior universitaria completa,2,2,3,3,3,3,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,2,0,0
2016,20160178,AB,2,Hombre,2,42,Superiortecnica completa,3,3,4,3,3,3,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,2,0,0
2016,20160179,AB,2,Mujer,3,84,Superior universitaria incompleta,3,4,4,3,3,3,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,0,0
2016,20160180,AB,2,Hombre,3,70,Postgrado,2,2,4,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2016,20160181,AB,2,Hombre,3,63,Superiortecnica completa,2,3,3,2,2,3,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,0,0
2016,20160182,DE,4,Mujer,3,65,SecundariaCompleta,2,2,3,3,3,3,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1
2016,20160183,AB,2,Mujer,2,42,Superior universitaria incompleta,3,4,4,3,3,3,0,0,0,0,0,0,0,0,1,1,2,2,2,2,2,2,0,0
2016,20160184,AB,1,Mujer,1,20,Superior universitaria incompleta,2,2,3,3,3,3,1,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,1,1
2016,20160185,AB,1,Mujer,1,18,SuperiorTecnicaincompleta,3,3,3,3,3,3,1,1,1,1,1,0,0,0,2,2,2,1,1,1,1,1,5,1
2016,20160186,AB,1,Mujer,3,75,Superior universitaria incompleta,3,3,3,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2016,20160187,AB,2,Hombre,1,21,Superior universitaria incompleta,3,4,4,2,3,2,1,0,1,0,0,0,0,0,2,2,2,2,2,1,1,1,2,1
2016,20160188,AB,1,Hombre,3,70,Superior universitaria completa,3,4,4,3,3,3,0,0,0,0,0,0,0,0,2,2,2,2,1,1,1,1,0,0
2016,20160189,AB,2,Mujer,2,31,Superior universitaria completa,3,3,4,3,3,3,1,1,1,0,1,0,0,0,2,2,1,1,1,1,1,1,4,1
2016,20160190,AB,1,Mujer,3,65,Superior universitaria completa,4,4,4,2,2,2,0,0,0,0,0,0,0,0,2,2,2,2,1,1,1,1,0,0
2016,20160191,AB,1,Hombre,2,30,Postgrado,3,4,4,3,3,3,1,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,1,1
2016,20160192,AB,2,Hombre,2,33,Superior universitaria completa,4,3,4,3,3,3,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,0,0
2016,20160193,C,3,Hombre,3,70,SecundariaCompleta,2,2,2,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2016,20160194,C,3,Hombre,2,43,SecundariaCompleta,3,3,3,2,3,3,0,0,0,0,0,0,0,0,1,2,2,1,1,1,1,1,0,0
2016,20160195,AB,2,Mujer,1,25,Superior universitaria incompleta,4,4,4,3,3,3,0,0,0,0,0,0,0,0,1,2,2,1,1,1,1,1,0,0
2016,20160196,AB,1,Mujer,3,79,Postgrado,4,4,4,3,3,3,0,0,0,1,1,0,1,0,2,2,2,1,1,1,1,1,3,1
2016,20160197,AB,2,Mujer,3,58,SecundariaCompleta,4,4,4,3,3,3,1,1,0,0,0,0,0,0,1,2,2,1,1,1,1,1,2,1
2016,20160198,AB,2,Hombre,3,59,Superior universitaria incompleta,3,3,3,3,2,2,1,0,0,0,0,0,0,0,2,1,2,1,1,1,1,1,1,1
2016,20160199,AB,2,Hombre,1,28,Superior universitaria incompleta,98,98,4,2,2,2,1,0,0,1,1,1,1,0,2,2,2,1,1,1,1,1,5,1
2016,20160200,AB,2,Mujer,2,42,Superiortecnica completa,4,4,3,3,3,3,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,7,1
2016,20160201,AB,1,Hombre,3,53,Superior universitaria completa,3,3,4,3,3,3,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,8,1
2016,20160202,AB,1,Mujer,3,55,Superior universitaria completa,4,4,4,3,3,3,0,1,1,0,0,0,0,0,2,2,2,1,1,1,1,1,2,1
2016,20160203,AB,2,Mujer,1,27,Postgrado,4,4,4,3,3,3,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,0,0
2016,20160204,AB,2,Mujer,3,56,Superiortecnica completa,4,4,4,3,3,3,0,0,0,0,0,0,0,0,2,2,2,2,1,1,1,1,0,0
2016,20160205,AB,2,Mujer,2,34,Superior universitaria completa,2,2,2,3,3,3,1,1,1,1,1,0,0,0,1,2,2,1,1,1,1,1,5,1
2016,20160206,AB,1,Hombre,2,40,Postgrado,2,3,3,3,3,3,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,0,0
2016,20160207,AB,2,Hombre,1,28,Superiortecnica completa,2,2,2,3,3,3,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,0,0
2016,20160208,AB,2,Hombre,1,25,Superior universitaria incompleta,4,4,4,3,3,3,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,0,0
2016,20160209,AB,2,Mujer,3,48,Superior universitaria completa,2,2,3,3,3,3,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,0,0
2016,20160210,AB,2,Hombre,2,31,Superior universitaria completa,2,3,3,3,3,3,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,0,0
2016,20160211,AB,2,Hombre,1,22,Superior universitaria incompleta,2,2,3,3,3,3,1,1,1,0,1,0,0,0,1,1,1,2,2,1,1,1,4,1
2016,20160212,AB,2,Hombre,2,33,Superiortecnica completa,2,2,3,3,2,2,0,0,0,0,0,0,0,0,2,2,2,2,1,1,1,1,0,0
2016,20160213,AB,1,Mujer,3,49,Superior universitaria completa,3,3,3,3,3,3,1,1,0,0,0,0,0,0,2,2,2,1,1,1,1,1,2,1
2016,20160214,AB,1,Mujer,1,24,Superior universitaria completa,2,2,3,3,3,3,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,0,0
2016,20160215,AB,2,Mujer,2,37,Superiortecnica completa,2,3,3,3,3,3,1,1,1,1,0,0,0,0,2,2,2,1,1,1,1,1,4,1
2016,20160216,AB,2,Mujer,3,60,Superior universitaria completa,3,3,3,3,3,3,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,0,0
2016,20160217,C,3,Hombre,3,66,SecundariaCompleta,4,4,4,3,3,3,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,0,0
2016,20160218,C,3,Hombre,3,72,SecundariaCompleta,4,4,4,3,3,3,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,0,0
2016,20160219,C,3,Mujer,3,62,SecundariaCompleta,3,4,4,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2016,20160220,C,3,Mujer,3,58,Superiortecnica completa,3,3,4,3,3,3,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,0,0
2016,20160221,C,3,Mujer,2,35,SecundariaCompleta,4,4,4,3,3,3,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,4,1
2016,20160222,C,3,Hombre,2,40,SecundariaCompleta,4,4,4,3,3,3,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,0,0
2016,20160223,C,3,Mujer,1,28,SecundariaCompleta,4,4,4,3,3,3,0,1,1,1,0,0,0,0,2,2,1,1,1,1,1,1,3,1
2016,20160224,C,3,Hombre,1,20,Superiortecnica completa,3,3,4,3,3,3,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,0,0
2016,20160225,C,3,Mujer,3,52,SecundariaCompleta,3,4,3,2,2,2,1,0,0,0,0,1,0,0,1,2,2,2,2,2,1,1,2,1
2016,20160226,AB,2,Hombre,1,21,Superior universitaria completa,3,3,4,2,2,3,1,0,0,0,0,0,0,0,2,2,2,2,1,1,1,1,1,1
2016,20160227,C,3,Hombre,1,22,Superiortecnica completa,3,3,4,3,3,3,1,1,1,0,0,0,0,0,2,2,2,2,2,1,1,1,3,1
2016,20160228,C,3,Mujer,1,26,SecundariaCompleta,3,4,4,3,3,3,0,1,0,0,0,0,0,0,2,2,2,1,1,1,1,1,1,1
2016,20160229,C,3,Hombre,2,31,Superiortecnica completa,1,1,1,2,3,3,0,0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1,1,0,0
2016,20160230,C,3,Mujer,2,39,SuperiorTecnicaincompleta,2,4,4,3,3,3,0,1,0,1,0,0,0,1,1,2,2,1,1,1,1,1,3,1
2016,20160231,AB,2,Mujer,2,41,SecundariaCompleta,3,4,4,3,3,3,1,1,0,1,1,0,0,0,1,2,2,2,1,1,1,1,4,1
2016,20160232,C,3,Hombre,3,61,Superiortecnica completa,1,1,1,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2016,20160233,DE,4,Mujer,1,26,SecundariaCompleta,3,4,4,3,3,3,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,6,1
2016,20160234,C,3,Hombre,2,36,Superior universitaria completa,4,4,4,1,1,1,0,0,0,0,0,0,0,0,2,2,2,2,1,1,1,1,0,0
2016,20160235,C,3,Hombre,1,28,Superiortecnica completa,3,4,4,3,3,3,0,0,0,0,0,0,0,0,1,2,2,1,1,1,1,1,0,0
2016,20160236,C,3,Mujer,3,54,SecundariaCompleta,3,3,3,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2016,20160237,DE,4,Hombre,3,77,Inicial,3,3,3,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2016,20160238,C,3,Hombre,3,45,SecundariaCompleta,3,4,4,3,3,3,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,0,0
2016,20160239,C,3,Mujer,2,31,SuperiorTecnicaincompleta,3,4,4,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2016,20160240,C,3,Mujer,2,34,SecundariaCompleta,4,4,4,3,3,3,1,1,1,0,0,0,0,0,2,2,2,1,1,1,1,1,3,1
2016,20160241,AB,2,Hombre,1,28,Superior universitaria incompleta,3,4,4,3,2,2,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,0,0
2016,20160242,AB,2,Hombre,2,36,Superiortecnica completa,3,4,4,3,2,2,0,0,0,0,0,1,0,0,2,2,1,1,1,1,1,1,1,1
2016,20160243,C,3,Mujer,1,28,Superiortecnica completa,4,4,4,3,3,3,1,1,1,0,0,0,0,0,2,2,2,1,1,1,1,1,3,1
2016,20160244,C,3,Mujer,1,19,SuperiorTecnicaincompleta,3,4,4,2,2,3,1,1,1,1,0,1,0,1,2,2,2,1,2,1,1,1,6,1
2016,20160245,C,3,Mujer,2,40,SecundariaCompleta,3,4,4,3,3,3,0,0,0,0,0,0,0,0,2,2,2,1,1,1,1,1,0,0
2016,20160246,AB,2,Mujer,3,53,Superior universitaria completa,4,4,4,3,3,3,0,0,0,0,0,0,0,0,2,2,1,1,1,1,1,1,0,0
2016,20160247,AB,2,Hombre,2,33,Superiortecnica completa,4,4,4,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
2016,20160248,DE,4,Hombre,3,72,SecundariaCompleta,3,3,4,3,3,3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0
